x,y,z,intensity,ring,time
1.0538538,3.2843354,-0.79632676,38.0,1,-0.097128876
27.944376,87.03658,4.790729,58.0,9,-0.09712657
1.2123765,3.7738492,-0.7704868,31.0,2,-0.09712427
1.3916062,4.329149,-0.7202243,33.0,3,-0.09711966
18.404263,57.21965,7.380164,17.0,11,-0.09711736
1.7101246,5.3136697,-0.6853932,42.0,4,-0.097115055
2.0739036,6.4362926,-0.5916132,30.0,5,-0.09711044
15.765767,48.928547,9.992287,31.0,13,-0.09710814
2.607784,8.088338,-0.44537902,27.0,6,-0.09710584
16.106543,49.926346,12.111365,7.0,14,-0.09710353
4.438225,13.749222,-0.25218728,31.0,7,-0.09710123
16.41944,50.8356,14.314247,28.0,15,-0.097098924
0.9536212,2.9401796,-0.82822096,38.0,0,-0.09707819
9.630732,29.675617,0.54458493,24.0,8,-0.09707589
1.0677168,3.2880511,-0.79812634,31.0,1,-0.09707358
1.2145718,3.738066,-0.7639993,33.0,2,-0.09706897
1.4195391,4.3637137,-0.72679466,35.0,3,-0.09706436
18.579323,57.079548,7.3704147,17.0,11,-0.09706206
1.7145246,5.2642546,-0.6797872,38.0,4,-0.09705976
18.12871,55.629272,9.266866,18.0,12,-0.097057454
2.0470824,6.2816224,-0.5780169,32.0,5,-0.097055145
17.30225,53.061703,10.848637,35.0,13,-0.09705284
2.6409597,8.094375,-0.44621637,30.0,6,-0.09705054
17.816826,54.57523,13.254116,9.0,14,-0.09704824
4.4880576,13.7393465,-0.25229198,27.0,7,-0.09704593
17.915998,54.814064,15.452016,36.0,15,-0.097043626
0.9590572,2.92215,-0.8240799,38.0,0,-0.09702289
9.189593,27.983227,0.514113,9.0,8,-0.09702059
1.0901388,3.3176281,-0.8062246,33.0,1,-0.09701829
1.2447796,3.7860255,-0.7746846,33.0,2,-0.097013675
1.4353814,4.360608,-0.72710747,34.0,3,-0.09700907
1.7533927,5.320455,-0.6878306,40.0,4,-0.09700446
2.098324,6.36337,-0.58620954,29.0,5,-0.096999854
15.996241,48.481693,9.923594,31.0,13,-0.096997544
2.6660662,8.075624,-0.44569308,35.0,6,-0.09699524
18.012127,54.527508,13.257716,9.0,14,-0.09699294
4.4443693,13.446389,-0.24719588,23.0,7,-0.09699064
18.361982,55.521534,15.669423,38.0,15,-0.096988335
0.97168756,2.9261174,-0.8261504,34.0,0,-0.09696759
9.032485,27.18431,0.50001144,12.0,8,-0.09696529
1.0697428,3.2176435,-0.7828297,27.0,1,-0.09696299
1.2499326,3.7574396,-0.7697236,38.0,2,-0.09695838
1.4374855,4.316214,-0.72053725,27.0,3,-0.09695377
1.7471775,5.243047,-0.67856854,40.0,4,-0.09694916
28.06819,84.17979,14.054387,63.0,12,-0.09694686
